recv,1,0,1,1677940005.2786894
recv,1,0,2,1677940006.278278
recv,1,0,3,1677940007.2790158
recv,1,0,4,1677940008.2797623
recv,1,0,5,1677940009.2799947
recv,1,0,7,1677940010.2808552
recv,1,0,8,1677940011.2812243
recv,1,0,11,1677940012.2814324
recv,1,0,14,1677940013.2822132
recv,1,0,15,1677940014.2827866
recv,1,0,18,1677940015.2831295
recv,1,0,29,1677940016.283745
recv,1,0,31,1677940017.284092
recv,1,0,33,1677940018.2844718
recv,1,0,35,1677940019.2850833
recv,1,0,39,1677940020.2853942
recv,1,0,45,1677940021.285913
recv,1,0,47,1677940022.2862012
recv,1,0,48,1677940023.286659
recv,1,0,50,1677940024.287232
recv,1,0,52,1677940025.2879794
recv,1,0,53,1677940026.2998245
recv,1,0,54,1677940027.3001683
recv,1,0,56,1677940028.3007932
recv,1,0,57,1677940029.3022785
recv,1,0,58,1677940030.3028398
recv,1,0,61,1677940031.303337
recv,1,0,62,1677940032.30402
recv,1,0,66,1677940033.3046367
recv,1,0,68,1677940034.3050199
recv,1,0,69,1677940035.3056989
recv,1,0,72,1677940036.306414
recv,1,0,78,1677940037.3067167
recv,1,0,80,1677940038.3072698
recv,1,0,81,1677940039.3077846
recv,1,0,82,1677940040.3081236
recv,1,0,83,1677940041.308471
recv,1,0,87,1677940042.309118
recv,1,0,91,1677940043.3099236
recv,1,0,92,1677940044.3107555
recv,1,0,93,1677940045.3109508
recv,1,0,94,1677940046.3112988
recv,1,0,96,1677940047.3115315
recv,1,0,97,1677940048.3120155
recv,1,0,100,1677940049.3123417
recv,1,0,101,1677940050.3126915
recv,1,0,102,1677940051.3132691
recv,1,0,104,1677940052.313808
recv,1,0,105,1677940053.3140795
recv,1,0,106,1677940054.314256
recv,1,0,111,1677940055.3148878
recv,1,0,114,1677940056.3154366
recv,1,0,115,1677940057.3159897
recv,1,0,116,1677940058.3166077
recv,1,0,120,1677940059.3171012
recv,1,0,128,1677940060.3171523
recv,1,0,132,1677940061.3176432
recv,1,0,140,1677940062.318297
recv,1,0,141,1677940063.3186374
recv,1,0,143,1677940064.3198116
